iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CZE,Europe,Czechia,2021-01-14,866522.0,10922.0,10254.571,13856.0,200.0,176.429,80915.441,1019.892,957.567,1293.867,18.676,16.475,0.93,1140.0,106.453,7186.0,671.025,,,,,56196.0,,,5.248,56570.0,5.282,0.164,6.1,tests performed,101605.0,101605.0,,15139.0,9356.0,0.95,0.95,,874.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-15,874605.0,8083.0,9286.286,14029.0,173.0,175.571,81670.228,754.787,867.149,1310.022,16.155,16.395,0.9,1141.0,106.546,7097.0,662.715,,,,,59853.0,,,5.589,55205.0,5.155,0.158,6.3,tests performed,115509.0,115509.0,,13904.0,9919.0,1.08,1.08,,926.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-16,883906.0,9301.0,8741.429,14215.0,186.0,176.714,82538.751,868.523,816.271,1327.39,17.369,16.502,0.88,1129.0,105.426,6471.0,604.259,,,,,27255.0,,,2.545,54051.0,5.047,0.153,6.5,tests performed,118878.0,118878.0,,3369.0,10114.0,1.11,1.11,,944.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-17,889159.0,5253.0,8284.857,14338.0,123.0,174.714,83029.274,490.523,773.636,1338.876,11.486,16.315,0.86,1116.0,104.212,6438.0,601.178,1999.809,186.741,11426.05,1066.96,17548.0,,,1.639,53021.0,4.951,0.152,6.6,tests performed,121956.0,121325.0,631.0,3078.0,10308.0,1.14,1.13,0.01,963.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-18,891852.0,2693.0,8056.857,14449.0,111.0,168.143,83280.745,251.471,752.346,1349.241,10.365,15.701,0.85,1121.0,104.678,6923.0,646.467,,,,,70840.0,,,6.615,51203.0,4.781,0.152,6.6,tests performed,136200.0,133779.0,2421.0,14244.0,10946.0,1.27,1.25,0.02,1022.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-19,899503.0,7651.0,7814.857,14646.0,197.0,165.857,83995.192,714.447,729.748,1367.637,18.396,15.488,0.87,1095.0,102.251,6637.0,619.76,,,,,55316.0,,,5.165,49616.0,4.633,0.154,6.5,tests performed,151238.0,146127.0,5111.0,15038.0,11180.0,1.41,1.36,0.05,1044.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-20,909131.0,9628.0,7647.286,14820.0,174.0,166.286,84894.25,899.058,714.1,1383.885,16.248,15.528,0.88,1087.0,101.504,6462.0,603.419,,,,,50960.0,,,4.759,48281.0,4.508,0.15,6.7,tests performed,167322.0,159593.0,7729.0,16084.0,11551.0,1.56,1.49,0.07,1079.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-21,917359.0,8228.0,7262.429,14973.0,153.0,159.571,85662.577,768.327,678.162,1398.172,14.287,14.901,0.89,1062.0,99.169,6344.0,592.4,,,,,48307.0,,,4.511,47154.0,4.403,0.152,6.6,tests performed,184394.0,174951.0,9443.0,17072.0,11827.0,1.72,1.63,0.09,1104.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-22,924847.0,7488.0,7177.429,15130.0,157.0,157.286,86361.804,699.226,670.225,1412.833,14.661,14.687,0.88,1089.0,101.69,6323.0,590.439,,,,,58637.0,,,5.475,46980.0,4.387,0.15,6.7,tests performed,200039.0,189566.0,10473.0,15645.0,12076.0,1.87,1.77,0.1,1128.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-23,933361.0,8514.0,7065.0,15270.0,140.0,150.714,87156.837,795.034,659.727,1425.906,13.073,14.074,0.88,1066.0,99.543,5821.0,543.562,,,,,26455.0,,,2.47,46866.0,4.376,0.147,6.8,tests performed,204116.0,192782.0,11334.0,4077.0,12177.0,1.91,1.8,0.11,1137.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-24,937617.0,4256.0,6922.571,15369.0,99.0,147.286,87554.261,397.423,646.427,1435.15,9.245,13.753,0.87,1058.0,98.796,5859.0,547.111,1848.597,172.621,10461.696,976.909,17839.0,,,1.666,46908.0,4.38,0.147,6.8,tests performed,207209.0,195015.0,12194.0,3093.0,12179.0,1.93,1.82,0.11,1137.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-25,940004.0,2387.0,6878.857,15453.0,84.0,143.429,87777.158,222.897,642.345,1442.994,7.844,13.393,0.88,1035.0,96.648,6278.0,586.237,,,,,74083.0,,,6.918,47371.0,4.423,0.143,7.0,tests performed,219715.0,204598.0,15117.0,12506.0,11931.0,2.05,1.91,0.14,1114.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-26,946946.0,6942.0,6777.571,15618.0,165.0,138.857,88425.398,648.241,632.887,1458.402,15.408,12.966,0.91,1038.0,96.928,6247.0,583.342,,,,,57376.0,,,5.358,47665.0,4.451,0.141,7.1,tests performed,234134.0,215068.0,19066.0,14419.0,11842.0,2.19,2.01,0.18,1106.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-27,956155.0,9209.0,6717.714,15791.0,173.0,138.714,89285.331,859.932,627.297,1474.557,16.155,12.953,0.95,1002.0,93.566,6087.0,568.401,,,,,58943.0,,,5.504,48806.0,4.557,0.138,7.2,tests performed,247592.0,224052.0,23540.0,13458.0,11467.0,2.31,2.09,0.22,1071.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-28,964660.0,8505.0,6757.286,15944.0,153.0,138.714,90079.524,794.193,630.992,1488.844,14.287,12.953,0.96,999.0,93.286,5979.0,558.316,,,,,53937.0,,,5.037,49610.0,4.633,0.138,7.2,tests performed,260678.0,231067.0,29611.0,13086.0,10898.0,2.43,2.16,0.28,1018.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-29,972642.0,7982.0,6827.857,16072.0,128.0,134.571,90824.88,745.356,637.582,1500.796,11.953,12.566,0.96,973.0,90.858,5924.0,553.18,,,,,62454.0,,,5.832,50155.0,4.683,0.135,7.4,tests performed,274583.0,237219.0,37364.0,13905.0,10649.0,2.56,2.22,0.35,994.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-30,980714.0,8072.0,6764.714,16211.0,139.0,134.429,91578.639,753.76,631.686,1513.776,12.98,12.553,0.95,956.0,89.271,5483.0,512.0,,,,,30822.0,,,2.878,50779.0,4.742,0.133,7.5,tests performed,276375.0,237935.0,38440.0,1792.0,10323.0,2.58,2.22,0.36,964.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-31,984774.0,4060.0,6736.714,16308.0,97.0,134.143,91957.76,379.121,629.071,1522.834,9.058,12.526,0.94,966.0,90.205,5533.0,516.669,1764.479,164.766,9654.562,901.539,22341.0,,,2.086,51422.0,4.802,0.132,7.6,tests performed,278200.0,238632.0,39568.0,1825.0,10142.0,2.6,2.23,0.37,947.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-01,987329.0,2555.0,6760.714,16392.0,84.0,134.143,92196.345,238.585,631.313,1530.678,7.844,12.526,0.95,1018.0,95.06,6058.0,565.693,,,,,80657.0,,,7.532,52361.0,4.889,0.13,7.7,tests performed,289724.0,242362.0,47362.0,11524.0,10001.0,2.71,2.26,0.44,934.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-02,994514.0,7185.0,6795.429,16545.0,153.0,132.429,92867.277,670.932,634.554,1544.965,14.287,12.366,0.99,1026.0,95.807,5946.0,555.235,,,,,63093.0,,,5.892,53178.0,4.966,0.128,7.8,tests performed,303913.0,246430.0,57483.0,14189.0,9968.0,2.84,2.3,0.54,931.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-03,1003657.0,9143.0,6786.0,16683.0,138.0,127.429,93721.047,853.769,633.674,1557.851,12.886,11.899,1.02,1012.0,94.5,5912.0,552.06,,,,,64202.0,,,5.995,53929.0,5.036,0.129,7.8,tests performed,319118.0,250724.0,68394.0,15205.0,10218.0,2.98,2.34,0.64,954.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-04,1013352.0,9695.0,6956.0,16826.0,143.0,126.0,94626.361,905.315,649.548,1571.204,13.353,11.766,1.04,1031.0,96.274,5947.0,555.328,,,,,60977.0,,,5.694,54935.0,5.13,0.127,7.9,tests performed,336787.0,255572.0,81215.0,17669.0,10873.0,3.14,2.39,0.76,1015.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-05,1021477.0,8125.0,6976.429,16976.0,150.0,129.143,95385.07,758.709,651.456,1585.211,14.007,12.059,1.03,1040.0,97.115,5927.0,553.461,,,,,67101.0,,,6.266,55599.0,5.192,0.127,7.9,tests performed,352664.0,260903.0,91761.0,15877.0,11154.0,3.29,2.44,0.86,1042.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-06,1030112.0,8635.0,7056.857,17129.0,153.0,131.143,96191.403,806.332,658.966,1599.498,14.287,12.246,1.03,1041.0,97.208,5598.0,522.739,,,,,31668.0,,,2.957,55720.0,5.203,0.129,7.8,tests performed,355806.0,261737.0,94069.0,3142.0,11347.0,3.32,2.44,0.88,1060.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-07,1034975.0,4863.0,7171.571,17235.0,106.0,132.429,96645.507,454.105,669.678,1609.397,9.898,12.366,1.01,1051.0,98.142,5740.0,535.999,1861.615,173.837,9535.394,890.411,23877.0,,,2.23,55939.0,5.224,0.128,7.8,tests performed,358953.0,262566.0,96387.0,3147.0,11536.0,3.35,2.45,0.9,1077.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-08,1037405.0,2430.0,7153.714,17333.0,98.0,134.429,96872.42,226.912,668.011,1618.548,9.151,12.553,1.02,1083.0,101.13,6161.0,575.311,,,,,79056.0,,,7.382,55711.0,5.202,0.13,7.7,tests performed,374105.0,266445.0,107660.0,15152.0,12054.0,3.49,2.49,1.01,1126.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-09,1045132.0,7727.0,7231.143,17497.0,164.0,136.0,97593.964,721.544,675.241,1633.862,15.314,12.7,1.06,1088.0,101.597,6096.0,569.242,,,,,67314.0,,,6.286,56314.0,5.259,0.131,7.6,tests performed,390888.0,271417.0,119471.0,16783.0,12425.0,3.65,2.53,1.12,1160.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-10,1055415.0,10283.0,7394.0,17642.0,145.0,137.0,98554.186,960.222,690.448,1647.402,13.54,12.793,1.09,1087.0,101.504,6018.0,561.958,,,,,64029.0,,,5.979,56289.0,5.256,0.131,7.6,tests performed,409289.0,276786.0,132503.0,18401.0,12882.0,3.82,2.58,1.24,1203.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-11,1064952.0,9537.0,7371.429,17772.0,130.0,135.143,99444.746,890.561,688.341,1659.541,12.139,12.62,1.1,1110.0,103.651,6000.0,560.277,,,,,62886.0,,,5.872,56562.0,5.282,0.133,7.5,tests performed,431265.0,282881.0,148384.0,21976.0,13497.0,4.03,2.64,1.39,1260.0,72.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-12,1073966.0,9014.0,7498.429,17902.0,130.0,132.286,100286.47,841.723,700.2,1671.681,12.139,12.353,1.1,1101.0,102.811,5930.0,553.741,,,,,69277.0,,,6.469,56872.0,5.311,0.132,7.6,tests performed,452096.0,289242.0,162854.0,20831.0,14205.0,4.22,2.7,1.52,1326.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-13,1082849.0,8883.0,7533.857,18058.0,156.0,132.714,101115.96,829.491,703.508,1686.248,14.567,12.393,1.09,1100.0,102.718,5628.0,525.54,,,,,35449.0,,,3.31,57413.0,5.361,0.132,7.6,tests performed,456527.0,290738.0,165789.0,4431.0,14389.0,4.26,2.71,1.55,1344.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-14,1088009.0,5160.0,7576.286,18143.0,85.0,129.714,101597.799,481.839,707.47,1694.185,7.937,12.113,1.08,1146.0,107.013,5843.0,545.617,1921.699,179.447,9791.755,914.35,28472.0,,,2.659,58069.0,5.422,0.131,7.6,tests performed,458869.0,291719.0,167150.0,2342.0,14274.0,4.28,2.72,1.56,1333.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-15,1090860.0,2851.0,7636.429,18250.0,107.0,131.0,101864.024,266.225,713.086,1704.177,9.992,12.233,1.09,1193.0,111.402,6339.0,591.933,,,,,89919.0,,,8.397,59621.0,5.567,0.131,7.6,tests performed,474202.0,297839.0,176363.0,15333.0,14300.0,4.43,2.78,1.65,1335.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-16,1099654.0,8794.0,7788.857,18430.0,180.0,133.286,102685.204,821.18,727.32,1720.985,16.808,12.446,1.14,1236.0,115.417,6381.0,595.855,,,,,77770.0,,,7.262,61115.0,5.707,0.133,7.5,tests performed,491197.0,306177.0,185020.0,16995.0,14330.0,4.59,2.86,1.73,1338.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-17,1112322.0,12668.0,8129.571,18596.0,166.0,136.286,103868.136,1182.932,759.136,1736.486,15.501,12.726,1.19,1281.0,119.619,6448.0,602.111,,,,,74279.0,,,6.936,62579.0,5.844,0.133,7.5,tests performed,508650.0,315510.0,193140.0,17453.0,14194.0,4.75,2.95,1.8,1325.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-18,1123252.0,10930.0,8328.571,18739.0,143.0,138.143,104888.775,1020.639,777.718,1749.84,13.353,12.9,1.2,1299.0,121.3,6543.0,610.982,,,,,77808.0,,,7.266,64711.0,6.043,0.135,7.4,tests performed,528390.0,327465.0,200925.0,19740.0,13875.0,4.93,3.06,1.88,1296.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-19,1134957.0,11705.0,8713.0,18913.0,174.0,144.429,105981.782,1093.008,813.616,1766.088,16.248,13.487,1.2,1311.0,122.421,6557.0,612.29,,,,,84887.0,,,7.927,66941.0,6.251,0.135,7.4,tests performed,546864.0,338836.0,208028.0,18474.0,13538.0,5.11,3.16,1.94,1264.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-20,1146321.0,11364.0,9067.429,19097.0,184.0,148.429,107042.948,1061.165,846.712,1783.269,17.182,13.86,1.2,1294.0,120.833,6094.0,569.055,,,,,39320.0,,,3.672,67494.0,6.303,0.138,7.2,tests performed,549882.0,340693.0,209189.0,3018.0,13336.0,5.13,3.18,1.95,1245.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-21,1153159.0,6838.0,9307.143,19214.0,117.0,153.0,107681.477,638.529,869.097,1794.195,10.925,14.287,1.18,1300.0,121.393,6307.0,588.945,2112.968,197.308,10555.828,985.699,33856.0,,,3.161,68263.0,6.374,0.139,7.2,tests performed,551874.0,341687.0,210187.0,1992.0,13286.0,5.15,3.19,1.96,1241.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-22,1157180.0,4021.0,9474.286,19330.0,116.0,154.286,108056.956,375.479,884.705,1805.027,10.832,14.407,1.19,,,,,,,,,102609.0,,,9.582,70076.0,6.544,0.14,7.1,tests performed,567614.0,351495.0,216119.0,15740.0,13345.0,5.3,3.28,2.02,1246.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-23,1168491.0,11311.0,9833.857,19537.0,207.0,158.143,109113.172,1056.216,918.281,1824.356,19.33,14.767,1.24,,,,,,,,,92985.0,,,8.683,72249.0,6.747,0.142,7.0,tests performed,586815.0,363874.0,222941.0,19201.0,13660.0,5.48,3.4,2.08,1276.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-24,1184352.0,15861.0,10290.0,19682.0,145.0,155.143,110594.266,1481.093,960.876,1837.896,13.54,14.487,1.29,,,,,,,,,91299.0,,,8.525,74681.0,6.974,0.143,7.0,tests performed,606022.0,377274.0,228748.0,19207.0,13910.0,5.66,3.52,2.14,1299.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-25,1198168.0,13816.0,10702.286,19835.0,153.0,156.571,111884.398,1290.132,999.375,1852.184,14.287,14.621,1.3,,,,,,,,,85033.0,,,7.94,75713.0,7.07,0.146,6.8,tests performed,628246.0,394285.0,233961.0,22224.0,14265.0,5.87,3.68,2.18,1332.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-26,1212780.0,14612.0,11117.571,19999.0,164.0,155.143,113248.86,1364.462,1038.154,1867.498,15.314,14.487,1.31,,,,,,,,,,,,,,,,,,647285.0,408546.0,238739.0,19039.0,14346.0,6.04,3.81,2.23,1340.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-27,1227595.0,14815.0,11610.571,20194.0,195.0,156.714,114632.278,1383.418,1084.19,1885.707,18.209,14.634,1.31,,,,,,,,,,,,,,,,,,650598.0,411313.0,239285.0,3313.0,14388.0,6.08,3.84,2.23,1344.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-02-28,1235480.0,7885.0,11760.143,20339.0,145.0,160.714,115368.576,736.298,1098.157,1899.247,13.54,15.007,,,,,,,,,,,,,,,,,,,653206.0,413407.0,239799.0,2608.0,14476.0,6.1,3.86,2.24,1352.0,,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
